,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks
1450,2023-02-10 06:25:46,6.7,https://docs.google.com/forms/d/e/1FAIpQLSe_I6wriy5p3ISiMxvnWnPebQKVlULVaDAzpUhUiISyoezLTQ/viewform,2607:f8b0:4006:81f::200e,99,4,0.04040404040404041,5.0
1451,2023-02-10 06:25:44,5.7,https://docs.google.com/forms/d/e/1FAIpQLSdwW9R0uArUWTOCTe5RHHJtkf3b9slEsaCaYC2Xng4sE00FEQ/viewform,142.251.40.110,99,10,0.10101010101010101,5.0
1452,2023-02-10 06:25:23,5.8,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/main/ACCOUNT/,20.57.10.180,67,9,0.13432835820895522,4.0
1453,2023-02-10 06:25:20,4.3,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/asm/fatturazione/,20.57.10.180,71,9,0.1267605633802817,4.0
1454,2023-02-10 06:25:19,3.8,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/asm/,20.57.10.180,58,9,0.15517241379310345,0.0
1455,2023-02-10 06:25:17,1.9,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/ARUBAS2/fatturazione/,20.57.10.180,75,10,0.13333333333333333,4.0
1456,2023-02-10 06:25:15,3.3,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/ARUBAS2/,20.57.10.180,62,10,0.16129032258064516,0.0
1457,2023-02-10 06:25:13,5.8,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/App/,20.57.10.180,58,9,0.15517241379310345,12.0
1458,2023-02-10 06:25:11,3.3,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/and/fatturazione/,20.57.10.180,71,9,0.1267605633802817,4.0
1459,2023-02-10 06:25:09,2.8,https://arubahost.it.sell.20-57-10-180.cprapid.com/it/and/,20.57.10.180,58,9,0.15517241379310345,0.0
1463,2023-02-10 04:56:10,5.9,https://zxcv00-po123.web.app/,199.36.158.100,29,5,0.1724137931034483,0.0
1464,2023-02-10 04:56:09,6.1,https://zxcv00-po123.firebaseapp.com/,2620:0:890::100,37,5,0.13513513513513514,0.0
1465,2023-02-10 04:56:03,4.6,https://www.sljzxj.com/jp,173.254.231.92,25,0,0.0,0.0
1466,2023-02-10 04:55:58,2.6,https://www.irishwoodcarving.com/jp,173.254.231.92,35,0,0.0,0.0
1467,2023-02-10 04:55:47,2.5,https://www.classyadz.com/jp,173.254.231.92,28,0,0.0,0.0
1468,2023-02-10 04:55:39,3.5,https://www.baidu1c.com/jp,173.254.231.92,26,1,0.038461538461538464,0.0
1469,2023-02-10 04:55:31,5.6,https://www.627394.com/jp,173.254.231.92,25,6,0.24,0.0
1470,2023-02-10 04:55:22,5.1,https://www.289bmw.com/jp,173.254.231.92,25,3,0.12,0.0
1471,2023-02-10 04:55:17,5.1,https://www.222pin.com/jp,173.254.231.92,25,3,0.12,0.0
1474,2023-02-10 04:55:04,6.7,https://white-b-dfzani2gwg240889.codeanyapp.com/wp-content/themes/twenyz/id73894/app/,198.199.109.95,85,12,0.1411764705882353,0.0
1482,2023-02-10 04:54:36,4.9,https://under-review-case-636fc.web.app/,2620:0:890::100,40,3,0.075,0.0
1483,2023-02-10 04:54:35,5.6,https://under-review-case-636fc.firebaseapp.com/,2620:0:890::100,48,3,0.0625,0.0
1489,2023-02-10 04:54:25,5.7,https://swispost7.main.jp/sp/NV6588123/load.php,118.27.125.155,47,8,0.1702127659574468,3.0
1490,2023-02-10 04:54:22,5.4,https://supreme-ii.web.app/,2620:0:890::100,27,0,0.0,0.0
1491,2023-02-10 04:54:21,5.6,https://supreme-ii.firebaseapp.com/,2620:0:890::100,35,0,0.0,0.0
1492,2023-02-10 04:54:17,5.3,https://solcastinka.web.app/,2620:0:890::100,28,0,0.0,0.0
1493,2023-02-10 04:54:16,5.5,https://solcastinka.firebaseapp.com/,2620:0:890::100,36,0,0.0,0.0
1502,2023-02-10 04:53:45,1.9,https://review-appeal-status-100299821.web.app/,2620:0:890::100,47,9,0.19148936170212766,0.0
1503,2023-02-10 04:53:44,1.9,https://review-appeal-status-100299821.firebaseapp.com/,2620:0:890::100,55,9,0.16363636363636364,0.0
1513,2023-02-10 04:53:31,1.9,https://owa-mail-auth.web.app/,2620:0:890::100,30,0,0.0,0.0
1514,2023-02-10 04:53:30,1.9,https://owa-mail-auth.firebaseapp.com/,199.36.158.100,38,0,0.0,0.0
1519,2023-02-10 04:53:20,1.9,https://norge-posten-no.web.app/,199.36.158.100,32,0,0.0,0.0
1520,2023-02-10 04:53:18,1.9,https://norge-posten-no.firebaseapp.com/,199.36.158.100,40,0,0.0,0.0
1555,2023-02-10 04:52:17,1.6,https://file-share-from-rackham-open-folder-view.web.app/,2620:0:890::100,57,0,0.0,0.0
1556,2023-02-10 04:52:16,2.3,https://file-share-from-rackham-open-folder-view.firebaseapp.com/,2620:0:890::100,65,0,0.0,0.0
1557,2023-02-10 04:52:15,1.6,https://file-share-from-hill-open-folder-view.web.app/,199.36.158.100,54,0,0.0,0.0
1558,2023-02-10 04:52:13,2.3,https://file-share-from-hill-open-folder-view.firebaseapp.com/,2620:0:890::100,62,0,0.0,0.0
1567,2023-02-10 04:52:01,1.4,https://draddywe.web.app/,199.36.158.100,25,0,0.0,0.0
1568,2023-02-10 04:51:59,2.4,https://draddywe.firebaseapp.com/,199.36.158.100,33,0,0.0,0.0
1574,2023-02-10 04:51:40,1.9,https://check-appeal-status-1000754.web.app/,199.36.158.100,44,7,0.1590909090909091,0.0
1575,2023-02-10 04:51:39,3.4,https://check-appeal-status-1000754.firebaseapp.com/,199.36.158.100,52,7,0.1346153846153846,0.0
1581,2023-02-10 04:51:20,3.9,https://adapteri-maimiri.web.app/,199.36.158.100,33,0,0.0,0.0
1582,2023-02-10 04:51:18,4.4,https://adapteri-maimiri.firebaseapp.com/,2620:0:890::100,41,0,0.0,0.0
1583,2023-02-10 04:51:17,5.4,https://actubnpsteop.web.app/,2620:0:890::100,29,0,0.0,1.0
1584,2023-02-10 04:51:16,4.9,https://actubnpsteop.firebaseapp.com/,2620:0:890::100,37,0,0.0,1.0
1587,2023-02-10 04:51:12,5.0,https://63yhmail.com/jp,173.254.231.92,23,2,0.08695652173913043,0.0
1588,2023-02-10 04:51:05,3.0,https://0utlookfolders-partyreflection.web.app/,199.36.158.100,47,1,0.02127659574468085,0.0
1589,2023-02-10 04:51:04,4.0,https://0utlookfolders-partyreflection.firebaseapp.com/,2620:0:890::100,55,1,0.01818181818181818,0.0
1590,2023-02-10 04:50:58,1.5,http://nft-opensia.com,185.106.93.210,22,0,0.0,3.0
1592,2023-02-10 04:50:44,1.5,http://app-opensia.com,185.106.93.210,22,0,0.0,3.0
1596,2023-02-10 03:36:22,4.3,https://www.mitid-approve.20-203-169-150.cprapid.com/nords/,20.203.169.150,59,11,0.1864406779661017,0.0
1600,2023-02-10 03:35:55,5.9,https://visualize-tudoonline-emcasa.com/luiza/home.php?userID=&amp;uri=TR/Pur1f677DkEi+Rm7wgtvCj1NefQaed5EIgbQ/vpo=,2606:4700:3036::6815:273d,115,7,0.06086956521739131,2.0
1601,2023-02-10 03:35:53,6.1,https://visualize-detalhes-online.com/luiza/?userID=&amp;uri=bEEvjrKAadi4wLtoA+nix9bPf9kWR0aeYftc7UT7XB8=,172.67.134.249,105,7,0.06666666666666667,2.0
1605,2023-02-10 03:35:36,1.6,https://tanzaforum.com/uploads/qsurve/,154.53.53.208,38,0,0.0,0.0
1607,2023-02-10 03:35:26,3.0,https://shiny-king-d616.alex3139.workers.dev/index.html,2606:4700:3035::ac43:c104,55,7,0.12727272727272726,2.0
1609,2023-02-10 03:34:57,6.3,https://s3.amazonaws.com/appforest_uf/f1675757664205x598691995354818200/2020.html,52.217.235.24,81,36,0.4444444444444444,0.0
1615,2023-02-10 03:34:39,3.0,https://onlinefaturadigitalcomvoce.blogspot.com/?gclid=EAIaIQobChMInpP4r5mJ_QIV-hXUAR3vbwcAEAMYASAAEgLGPfD_BwE,142.250.80.97,110,3,0.02727272727272727,13.0
1622,2023-02-10 03:34:23,3.2,https://m3web3.infura-ipfs.io/ipfs/QmYZ5Zrjw7orSJr3DgeV8crfRRyrFyoAaw2JUU8i4ZJyXQ,54.157.70.31,81,9,0.1111111111111111,9.0
1624,2023-02-10 03:34:19,2.5,https://lnkd.in/gc8fDMr3,13.107.42.14,24,2,0.08333333333333333,21.0
1626,2023-02-10 03:34:10,5.3,https://koba0112.conohawing.com/error/kijun/home/access/matsuken/service/?cw=aaaa@example.jp,118.27.99.152,92,4,0.043478260869565216,0.0
1632,2023-02-10 03:33:54,6.0,https://ipfs.io/ipfs/Qmcb4BvjCHdkPY6iSnJiyFPohUGb1bYbbARYrc5cVz8gKa?filename=bell.html/?02:22%20PM9&,209.94.90.1,100,12,0.12,0.0
1641,2023-02-10 03:33:31,4.9,https://hpotikgkn.myportfolio.com/,151.101.64.119,34,0,0.0,0.0
1643,2023-02-10 03:33:26,4.8,https://generalp01.myportfolio.com/,151.101.64.119,35,2,0.05714285714285714,0.0
1646,2023-02-10 03:33:13,4.3,https://e3r8g0-39rihfn0w-8egvb0-qwhegf0-3r0-8hef.obs.ap-southeast-2.myhuaweicloud.com/45g9-whe-fw8irfbn-w8egf-w08egf-0e8gf-8fd.html?AWSAccessKeyId=AK5HT3JL6SAHHJAZD1ST&Expires=1678313009&Signature=9ay%2BXB5izP01AZEYS3hTiT9THLA%3D,110.238.127.235,229,45,0.1965065502183406,5.0
1649,2023-02-10 03:33:06,5.2,https://descartes-dot-exceldocsverification.uk.r.appspot.com/,2607:f8b0:4006:807::2014,61,0,0.0,0.0
1651,2023-02-10 03:33:02,3.0,https://demo2.cloudwp.dev/trial-vxyx67x2/postahu/,192.145.239.204,49,4,0.08163265306122448,2.0
1653,2023-02-10 03:32:46,4.6,https://cyfoniiwp.themesflat.com//us/usps/verification/,142.93.112.40,55,0,0.0,25.0
1655,2023-02-10 03:32:11,3.2,https://busy-volhard.5-255-102-199.plesk.page/secur-section-202/centre-secur/centre/authentification/,5.255.102.199,101,13,0.12871287128712872,3.0
1661,2023-02-10 03:31:57,5.1,https://bafybeibfc2hc5kfmn7ebjdw6joezrzgc6rf7ltgt7asogffcoagx2ioxie.ipfs.dweb.link/,2602:fea2:2::1,83,8,0.0963855421686747,1.0
1662,2023-02-10 03:31:56,2.6,https://awesome-bartik.5-255-102-199.plesk.page/regW/centre/centre/authentification/,5.255.102.199,84,10,0.11904761904761904,3.0
1663,2023-02-10 03:31:52,2.9,https://attyahoomail.boxmode.io/,2605:f480:997::208,32,0,0.0,6.0
1665,2023-02-10 03:31:47,2.9,https://attmanagementsupport.boxmode.io/,209.192.137.208,40,0,0.0,6.0
1677,2023-02-10 03:31:14,3.5,https://acesso-rapido-pratico2023.com/luiza/?userID=&amp;uri=9RjEniJeMvWgq6PSFmDe29wcUJHIngH8FPiPMoAz/KU=,172.67.217.118,105,9,0.08571428571428572,2.0
1678,2023-02-10 03:31:12,2.1,https://acesse-facil-portalcliente23.com/luiza/home.php?userID=&amp;uri=66lDMMSD1QdS+8CLFy3SYTmK6iAd8SCiJBJ7veXtMOQ=,2606:4700:3031::6815:20eb,116,10,0.08620689655172414,2.0
1680,2023-02-10 03:31:04,3.0,https://16-0-2-0-90u-g93h-fi24gf-2fhqe-fg-0342f-0gf.obs.ap-southeast-1.myhuaweicloud.com/4t6ybt0vw-9rtg-e9thnrg-f9wedqfgv-ehbrt-gf0jwr-9gh-fsd.html?AWSAccessKeyId=QJXHVBUN5WAB0UVEUFJC&Expires=1676535317&Signature=WJK7wcsxtKCpRQVDP8V1w4gRuRE%3D,159.138.16.166,243,43,0.17695473251028807,6.0
1681,2023-02-10 03:30:59,3.0,https://13-02-0-9fh3g-9gvb-rw08vg-0w8gcvqdvcw80-gr8f.obs.ap-southeast-1.myhuaweicloud.com/u-ehr-8g-w8rg-w8jec-wgrg-efg-wb-d8ge.html?AWSAccessKeyId=PSFS7N7MN9X7UMZROJRS&Expires=1676288333&Signature=qV2OytJuotTvNhvTjDylLwL0MhA%3D,159.138.16.166,227,37,0.16299559471365638,0.0
1682,2023-02-10 03:30:56,5.8,http://robik.pl/inse.nhpn/login.jsp.php,94.124.1.225,39,0,0.0,1.0
1688,2023-02-10 03:30:15,2.7,http://hook4thelook.net/time/adobe-RD28/,72.167.67.76,40,3,0.075,1.0
1690,2023-02-10 03:30:03,5.1,http://facebook-com-fanny842.filesusr.com/html/61cc24_3f50466bed26489b293570bd148cefb9.html,34.102.176.152,91,28,0.3076923076923077,0.0
1801,2023-02-09 22:48:15,5.4,http://u1935672.cp.regruhosting.ru/,31.31.198.229,35,7,0.2,0.0
1803,2023-02-09 22:48:06,8.1,https://www.chmaionli.com/mailacct/2FB4F3316.php?login=william@nabaza.com,64.31.22.50,73,6,0.0821917808219178,7.0
1809,2023-02-09 22:46:56,5.5,https://ebiisaa.herokuapp.com/,54.243.129.215,30,0,0.0,0.0
1810,2023-02-09 22:46:55,6.0,https://ebiiisa.herokuapp.com/,54.208.186.182,30,0,0.0,0.0
1814,2023-02-09 22:46:22,2.0,http://phantomsdex.com,95.217.105.242,22,0,0.0,2.0
1820,2023-02-09 22:46:11,1.6,http://pacakeswap.org,62.204.41.21,21,0,0.0,3.0
1826,2023-02-09 21:39:45,2.5,http://yateseducation.com/,66.7.214.192,26,0,0.0,25.0
1829,2023-02-09 21:39:39,5.0,http://xox-exe.github.io/super-duper-broccoli,185.199.110.153,45,0,0.0,25.0
1830,2023-02-09 21:39:37,6.9,http://x04321.com/,154.215.17.93,18,5,0.2777777777777778,0.0
1831,2023-02-09 21:39:34,4.0,http://www.zamud.us/verify.html,107.189.14.181,31,0,0.0,0.0
1836,2023-02-09 21:39:26,3.4,http://www.u1934124.cp.regruhosting.ru/,31.31.198.226,39,7,0.1794871794871795,1.0
1837,2023-02-09 21:39:24,2.9,http://www.u1934040.cp.regruhosting.ru/,37.140.192.138,39,7,0.1794871794871795,1.0
1838,2023-02-09 21:39:21,4.4,http://www.u1933885.cp.regruhosting.ru/,31.31.198.147,39,7,0.1794871794871795,1.0
1839,2023-02-09 21:39:18,3.4,http://www.u1933770.cp.regruhosting.ru/,31.31.198.230,39,7,0.1794871794871795,1.0
1840,2023-02-09 21:39:16,3.9,http://www.u1932631.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:104,39,7,0.1794871794871795,1.0
1841,2023-02-09 21:39:14,5.5,http://www.security-unauthorised-login.com/,91.215.85.179,43,0,0.0,13.0
1846,2023-02-09 21:39:03,6.9,http://www.ndnmag.fr/en/ba77286503c67c8fb12d924f21fbf58f/execution.html,46.182.4.120,71,20,0.28169014084507044,0.0
1847,2023-02-09 21:39:00,6.9,http://www.ndnmag.fr/en/595f1f4746f7f4667aab2c2a253f8470/execution.html,46.182.4.120,71,22,0.30985915492957744,0.0
1848,2023-02-09 21:38:58,6.9,http://www.ndnmag.fr/en/53fbc31106b1f79058c719103e7194d1/execution.html,46.182.4.120,71,24,0.3380281690140845,0.0
1849,2023-02-09 21:38:57,6.9,http://www.ndnmag.fr/en/223d25e77dfacc1b27685641b138c8da/execution.html,46.182.4.120,71,20,0.28169014084507044,0.0
1850,2023-02-09 21:38:55,5.9,http://www.ndnmag.fr/en/19604e955e3c0e733edf09666a1d1dd8/execution.html,46.182.4.120,71,21,0.29577464788732394,0.0
1851,2023-02-09 21:38:53,4.0,http://www.marylandwager.com/andril-net/sharredrive/,162.241.70.188,52,0,0.0,0.0
1852,2023-02-09 21:38:52,5.5,http://www.manage-unauthorised-login.com/,91.215.85.179,41,0,0.0,13.0
1854,2023-02-09 21:38:48,1.6,http://www.leanauditors.co.ke/wp-admin/includes/pdf/,102.68.141.52,52,0,0.0,0.0
1855,2023-02-09 21:38:45,6.4,http://www.juegosdigitales24horas.com/sfnotice/GlobalSources/index2.php,162.240.54.61,71,3,0.04225352112676056,0.0
1857,2023-02-09 21:38:41,4.4,http://www.gama.com.tn/post/,102.219.176.81,28,0,0.0,25.0
1859,2023-02-09 21:38:37,6.7,http://www.employee-center.com/63e54e324e088/f1db51e43f83761ef95b34f8344a20bbd933c61f/,64.191.166.198,86,35,0.4069767441860465,4.0
1863,2023-02-09 21:38:24,2.6,http://www.cloudflare-ipfs.com/ipfs/Qmf6AAc4cXRc7qoL2zFmRmVdFWfBapACDjsToF57rr9FNB/,104.17.64.14,83,7,0.08433734939759036,2.0
1864,2023-02-09 21:38:21,4.9,http://www.centralium.com/post/,102.219.176.81,31,0,0.0,25.0
1865,2023-02-09 21:38:18,3.4,http://www.bruceodenyadvocates.co.ke/well-known/e-message.html,162.214.76.126,62,0,0.0,0.0
1872,2023-02-09 21:38:07,3.8,http://www.a1tvlive.com/verify/arves/,173.231.203.24,37,1,0.02702702702702703,8.0
1878,2023-02-09 21:37:53,5.9,http://worldfirsatkampanyalariozel.run.place/devlet/sms.php,190.14.39.122,59,0,0.0,3.0
1879,2023-02-09 21:37:51,3.9,http://worldfirsatkampanyalariozel.run.place/devlet/sms-kontrol.php,190.14.39.122,67,0,0.0,3.0
1880,2023-02-09 21:37:48,6.9,http://worldfirsatkampanyalariozel.run.place/devlet/guvenlik.php,190.14.39.122,64,0,0.0,3.0
1881,2023-02-09 21:37:45,2.9,http://worldfirsatkampanyalariozel.run.place/devlet,190.14.39.122,51,0,0.0,3.0
1886,2023-02-09 21:37:33,2.2,http://webmail.phishopedia.com/5803489-WUKNA8poF8pnSQ,35.167.185.13,53,9,0.16981132075471697,14.0
1888,2023-02-09 21:37:29,2.4,http://vgcbeena.com/wordpress/wp-admin/includes/SFTracking,162.214.152.210,58,0,0.0,1.0
1900,2023-02-09 21:36:58,3.4,http://verification-appeal-code.web.app/,199.36.158.100,40,0,0.0,1.0
1901,2023-02-09 21:36:55,4.2,http://verification-appeal-code.firebaseapp.com/,2620:0:890::100,48,0,0.0,1.0
1902,2023-02-09 21:36:53,5.6,http://vdeltaedu.com/.tmb/2703/Login.html,184.168.101.93,41,4,0.0975609756097561,25.0
1903,2023-02-09 21:36:50,5.1,http://vaneda.com.ua/honey.php,185.68.16.14,30,0,0.0,0.0
1905,2023-02-09 21:36:43,5.2,http://ups.secure-1n.fi/en-us/77bc089c3/,20.228.133.122,40,7,0.175,25.0
1906,2023-02-09 21:36:41,5.4,http://uniswap.v2.testnet.pulsechain.com/,13.224.214.5,41,1,0.024390243902439025,0.0
1908,2023-02-09 21:36:37,3.9,http://u1937081.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:117,35,7,0.2,1.0
1910,2023-02-09 21:36:32,4.9,http://u1936849.cp.regruhosting.ru/,31.31.198.233,35,7,0.2,1.0
1914,2023-02-09 21:36:24,2.2,http://thisisthelink-to-reactivate.tripod.com/index.htm,209.202.252.105,55,0,0.0,6.0
1919,2023-02-09 21:36:01,3.8,https://www--wellsfargo--com--lr49329d48d6c.wsipv6.com/,2606:1980:b::20,55,9,0.16363636363636364,20.0
1920,2023-02-09 21:35:49,3.4,https://www--wellsfargo--com--2a49329d48d6c.wsipv6.com/,157.185.163.113,55,10,0.18181818181818182,20.0
1921,2023-02-09 21:35:40,5.2,https://www.my.gov.au.verification.belcantoaustralia.com/personal.html,203.26.41.136,70,0,0.0,0.0
1922,2023-02-09 21:35:38,5.7,https://www.my.gov.au.verification.belcantoaustralia.com/otp.html,203.26.41.136,65,0,0.0,1.0
1923,2023-02-09 21:35:35,5.7,https://www.my.gov.au.verification.belcantoaustralia.com/otp2.html,203.26.41.136,66,1,0.015151515151515152,1.0
1924,2023-02-09 21:35:33,4.7,https://www.my.gov.au.verification.belcantoaustralia.com/index2.html,203.26.41.136,68,1,0.014705882352941176,1.0
1925,2023-02-09 21:35:30,2.9,https://www.my.gov.au.verification.belcantoaustralia.com/,203.26.41.136,57,0,0.0,1.0
1926,2023-02-09 21:35:28,6.3,https://www.iplayukulele.com/POST/BIbAZTGkMv4149/,87.236.16.242,49,4,0.08163265306122448,25.0
1928,2023-02-09 21:35:21,6.1,https://www.cancuntoursunlimited.com/multiphp/img/outlook.com/,107.180.24.253,62,0,0.0,1.0
1929,2023-02-09 21:35:20,3.2,https://www.bes4work.it/-/home.html/autoload.html?c=info,89.46.105.47,56,1,0.017857142857142856,0.0
1931,2023-02-09 21:35:15,7.7,https://www.attemplate.com/gbr/9bc61151-5959-4632-91c6-4b5f1522a3d6/cc74f408-2424-4951-a51e-52877880e968/22000e39-ccab-4829-bc22-01fc15db2998/login?id=ckNESFQ5MXp3MGhnbE5vcVU4eHAwNnZ1WFJveVJEeXRQTFAvRit1WEpCd1FGdnpteFg2bUs0VHpMb0pETjQwMW9xclFxUXlYSGRoMXhuV3RMS2xIbGlYUTV4VTlWcnE1YzI3Q1ZZWEhCeDRzR0lmWUZNMDRudnVXTXlBQ2xXOXFnUjA5YXdrdXdURU9lZncxL25hY3Jpa0dKSU4vUCs5cmF6RHJOdS9OTEpUaXVwTHV3cWpFbE5iWVBpUTRGQXJkRkc1dFJyMEtLTnkwcngwSklyUEVFZXVwV2VITERUMWpraFVFQTE1MTN6MWYraVhYNERWWTJvZmRLMUo3b3ZZQUVLczFDT2ZkaVk0T3YvaDllNFh0emIrR0NnUDdLQ0NyWDJsaHVXeUpJUkJtQXNjanNQQ0FDOU1DMWlYY3AxUU5LS0lzWC9YeHBCY0twdzFrUVozOVhHeGt6bncyemdwcHM5eXNabksyTlVwU0ZIMXY5QU4wbmNzNDFXUHQ0Z3hU,2620:1ec:4e:1::40,663,129,0.19457013574660634,4.0
1932,2023-02-09 21:35:12,4.3,https://wirepayment.dedyn.io/paymentconfirmation.shtml,45.86.66.174,54,0,0.0,0.0
1938,2023-02-09 21:34:42,6.5,https://u1931684.plsk.regruhosting.ru/ysoo/fr/5465965460/i,31.31.198.180,58,17,0.29310344827586204,0.0
1941,2023-02-09 21:34:33,7.5,https://tliventures.com/02/office365/,69.49.245.48,37,5,0.13513513513513514,0.0
1948,2023-02-09 21:34:23,5.5,http://sthaarekh.github.io/Facebook.clone,185.199.111.153,41,0,0.0,6.0
1949,2023-02-09 21:34:21,3.0,https://techdesire07-secondary.z13.web.core.windows.net/,20.60.80.208,56,4,0.07142857142857142,0.0
1950,2023-02-09 21:34:20,6.4,http://stearncomunnty.com/76563951264043299,185.149.120.37,43,17,0.3953488372093023,25.0
1952,2023-02-09 21:34:12,6.2,https://swisspost.weblike.jp/sp/NV6588123/smstwo.php,163.44.185.211,52,7,0.1346153846153846,2.0
1953,2023-02-09 21:34:10,6.2,https://swisspost.weblike.jp/sp/NV6588123/sms.php,163.44.185.211,49,7,0.14285714285714285,2.0
1954,2023-02-09 21:34:08,6.2,https://swisspost.weblike.jp/sp/NV6588123/sms3.php,163.44.185.211,50,8,0.16,2.0
1955,2023-02-09 21:34:06,6.2,https://swisspost.weblike.jp/sp/NV6588123/,163.44.185.211,42,7,0.16666666666666666,3.0
1956,2023-02-09 21:34:03,6.2,https://swisspost.heavy.jp/sp/NV6588123/smstwo.php,163.44.185.198,50,7,0.14,2.0
1957,2023-02-09 21:34:00,6.2,https://swisspost.heavy.jp/sp/NV6588123/sms.php,163.44.185.198,47,7,0.14893617021276595,2.0
1958,2023-02-09 21:33:58,6.2,https://swisspost.heavy.jp/sp/NV6588123/sms3.php,163.44.185.198,48,8,0.16666666666666666,2.0
1959,2023-02-09 21:33:56,6.2,https://swisspost.heavy.jp/sp/NV6588123/,163.44.185.198,40,7,0.175,3.0
1960,2023-02-09 21:33:54,4.8,https://swisspost.heavy.jp/sp/,163.44.185.198,30,0,0.0,3.0
1963,2023-02-09 21:33:41,4.1,https://steamproxy.vip/,8.210.234.86,23,0,0.0,25.0
1964,2023-02-09 21:33:37,3.1,https://steamproxy.ink/,8.210.234.86,23,0,0.0,25.0
1973,2023-02-09 21:33:13,3.1,https://serenityrecruiting.com/doc/server.html,69.49.244.31,46,0,0.0,0.0
1977,2023-02-09 21:33:05,6.3,https://security-unauthorised-login.com/Login.php,91.215.85.179,49,0,0.0,13.0
1978,2023-02-09 21:32:45,4.8,https://samyak2002.github.io/Netflix-landing-page,185.199.110.153,49,4,0.08163265306122448,0.0
1979,2023-02-09 21:32:44,4.9,https://sagaschool.vip-saga.com.ua/wp-includes/blazingfire/clomaker/index.html,2a06:6440:0:2d3b::1,78,0,0.0,0.0
1984,2023-02-09 21:32:36,6.7,https://s3.amazonaws.com/appforest_uf/f1675884965560x385733547812874500/tag-6250000010612.html,52.217.254.16,94,45,0.4787234042553192,0.0
1985,2023-02-09 21:32:35,6.7,https://s3.amazonaws.com/appforest_uf/f1675865224383x952031074494487600/indexshare1.html,52.216.238.165,88,33,0.375,0.0
1986,2023-02-09 21:32:34,7.2,https://s3.amazonaws.com/appforest_uf/f1675860422456x623794019377273700/Newdocument.html,52.217.92.150,88,32,0.36363636363636365,1.0
1988,2023-02-09 21:32:31,3.0,https://rbcroyalbank.com.karachijobsupdate.com/,64.31.43.242,47,0,0.0,25.0
1992,2023-02-09 21:32:21,2.4,https://praaanjallllll.github.io/oibsip_task1,185.199.108.153,45,1,0.022222222222222223,0.0
1996,2023-02-09 21:32:09,4.7,https://once.tiiny.site/#jcastro@perle.com,2600:9000:25c8:a200:19:266d:4200:93a1,42,0,0.0,0.0
2005,2023-02-09 21:31:52,3.2,http://snapchatt.khatmiya.com/,213.227.150.89,30,0,0.0,22.0
2007,2023-02-09 21:31:44,4.6,https://mikemcpolymers-dot-azure-projectfiles.uk.r.appspot.com/,142.251.40.148,63,0,0.0,0.0
2011,2023-02-09 21:31:37,6.7,https://manage-unauthorised-login.com/Login.php,91.215.85.179,47,0,0.0,13.0
2013,2023-02-09 21:31:33,3.0,https://mail.sksolution.shop/.well-known/251/13be96a6e2a67e7d06d32835b60b7ab9/execution.html?validation=e1s1,223.130.6.246,108,25,0.23148148148148148,0.0
2022,2023-02-09 21:31:06,1.4,https://m19.abcdkuat8.cyou/,20.163.0.223,27,3,0.1111111111111111,0.0
2024,2023-02-09 21:30:59,5.0,https://lodramilto.ml/Milesnicklaw/,162.240.223.232,35,0,0.0,6.0
2025,2023-02-09 21:30:57,5.8,https://livingston-dot-exceldocsverification.uk.r.appspot.com/,142.250.81.244,62,0,0.0,0.0
2028,2023-02-09 21:30:36,5.5,https://ipfs.subutai.io/ipfs/QmVYaz6tFq6ncPhcgBwYfWDgjBqbCpxJatpq2EvCmnujPF/,62.138.0.236,76,3,0.039473684210526314,0.0
2030,2023-02-09 21:30:31,5.6,https://ipfs.io/ipfs/bafybeiht2kcpufip35frbrquvvo2qha4iudrtmg6q3hloimkn7apuxso6q/info.deeadro_onedrive54650.html,209.94.90.1,112,14,0.125,0.0
2031,2023-02-09 21:30:28,6.0,https://intesanpaolo.verifica01.com/,198.54.115.131,36,2,0.05555555555555555,1.0
2046,2023-02-09 21:27:43,2.7,https://helpdesk.scalian.co/,90.84.189.149,28,0,0.0,3.0
2050,2023-02-09 21:27:21,1.8,https://hbrfdq.webwave.dev/,185.30.124.158,27,0,0.0,0.0
2051,2023-02-09 21:27:18,3.7,https://hamiltonlegal.com/,72.167.64.181,26,0,0.0,6.0
2054,2023-02-09 21:27:10,6.0,https://gerlach.at/wp-content/uploads/2021/09/blockchain/blockchain.html,193.34.206.79,72,6,0.08333333333333333,25.0
2055,2023-02-09 21:27:07,6.3,https://gama.com.tn/post/BIbAZTGkMv4735/,102.219.176.81,40,4,0.1,25.0
2070,2023-02-09 21:26:01,4.8,https://domainprivaterecording.weebly.com/,199.34.228.53,42,0,0.0,4.0
2072,2023-02-09 21:25:58,4.3,https://dhl-tracking-au.blogspot.com/?m=1,142.250.80.97,41,1,0.024390243902439025,7.0
2082,2023-02-09 21:25:26,1.6,https://clcdayton.com/Huntington,162.241.149.153,32,0,0.0,7.0
